0.0046363,0.00070836,9.9858e-11,1
-0.0054194,0.00074122,5.848e-13,1
-0.014353,0.00069964,5.3359e-77,1
-0.0017701,0.00083877,0.035101,1
0.0067051,0.0010171,7.3667e-11,1
0.0096489,0.0010132,1.5014e-20,1
