0.0037484,0.36396,0.97119,-0.43355,1.8287,2.9244
0.70824,-3.9489,-1.4084,-0.67197,-0.93546,-3.8996
-0.29575,1.9861,0.17713,-0.038812,-0.016269,0.12422
-0.63046,0.99101,2.5128,-0.47049,0.8302,1.778
-0.77788,-2.9333,-1.075,0.71918,-0.96588,2.2468
-1.3277,-1.845,-0.68016,1.1911,-0.97703,1.8469
