0.87383,0.36666,0.23055,0.35515,0.37784,0.30449
0.78823,0.5203,1.9926,0.49944,0.60455,1.5142
0.55004,0.24869,0.7214,0.38286,0.9988,0.81629
0.15623,0.6633,0.28087,1.085,0.76531,1.4266
0.0083587,0.066887,0.0017461,0.72428,0.7811,0.41722
0.89398,1.513,1.7033,0.53184,3.3909,1.4536
