7.1492,0.97735,5.7023e-13,1
-4.8038,0.8778,5.7548e-08,1
-24.81,0.98021,3.8211e-107,1
-1.0857,1.2091,0.36945,0
12.467,1.4533,4.1795e-17,1
24.401,1.4296,8.5086e-57,1
