0.00057443,0.055775,0.14883,0.06644,0.28024,0.44814
0.0612,0.34123,0.1217,0.058065,0.080835,0.33697
0.1121,0.75281,0.067138,0.014711,0.0061664,0.047082
0.087407,0.13739,0.34837,0.065229,0.1151,0.24651
0.089226,0.33646,0.12331,0.082493,0.11079,0.25772
0.16875,0.2345,0.086448,0.15138,0.12418,0.23474
