0.0031709,0.30789,0.82156,0.36676,1.547,2.4738
0.39709,2.214,0.78964,0.37675,0.52449,2.1864
0.15924,1.0694,0.095375,0.020898,0.0087599,0.066884
0.20264,0.31853,0.80765,0.15123,0.26684,0.5715
1.4243,5.3707,1.9683,1.3168,1.7685,4.1138
4.4922,6.2423,2.3012,4.0298,3.3057,6.2488
