0.34834,0.14617,0.091906,0.14158,0.15062,0.12138
0.13316,0.087899,0.33663,0.084376,0.10213,0.2558
0.14794,0.066886,0.19403,0.10297,0.26863,0.21954
0.035691,0.15153,0.064166,0.24787,0.17484,0.3259
0.0041802,0.03345,0.00087323,0.36221,0.39063,0.20865
0.094236,0.15948,0.17955,0.056061,0.35744,0.15323
