0.029172,0.27039,0.08045,0.22787,0.069837
0.31992,0.44668,1.4037,0.67701,0.91345
0.34947,0.18277,0.67134,0.20757,0.59758
0.022369,0.057687,0.29509,0.48891,0.23557
0.37823,1.5103,0.44897,0.37416,1.0195
