0.36581,0.22467,0.020992,0.061575,0.13889
0.083391,0.026061,0.16208,0.18001,0.10025
0.68057,2.9446,1.8403,0.44952,1.7597
0.45961,0.047036,1.1798,2.4302,2.62
0.025973,1.5287,0.12508,0.13949,0.61997
