-2.9143,-1.7898,-0.16723,0.49054,-1.1065
-0.82633,-0.25824,1.6061,-1.7838,-0.99343
-0.88893,3.8461,2.4038,0.58714,2.2984
0.55794,-0.057098,1.4322,2.9501,3.1805
0.09669,5.6909,0.46563,0.51928,2.308
