0.45054,0.2767,0.025854,0.075837,0.17106
0.15112,0.047228,0.29373,0.32623,0.18168
0.088678,0.38367,0.23979,0.058572,0.22928
0.068225,0.006982,0.17513,0.36074,0.38892
0.010648,0.62672,0.051279,0.057187,0.25417
