0.043045,0.39897,0.11871,0.33623,0.10305
0.085069,0.11877,0.37325,0.18002,0.24289
0.17398,0.090988,0.33421,0.10333,0.29749
0.020342,0.05246,0.26836,0.44461,0.21423
0.10137,0.40478,0.12033,0.10028,0.27325
