0.29809,-2.7628,0.82205,-2.3284,0.7136
-1.1987,1.6736,5.2593,-2.5366,3.4225
0.91112,-0.47651,-1.7503,-0.54115,-1.558
0.19163,-0.49418,-2.5279,-4.1883,2.0181
0.16456,-0.65709,-0.19533,-0.16279,-0.44357
